(1, 0, 'identity', 0.85171360705802512, 0.85171360705802512, 0.84962055058798214, 0.85232380403973085, 0.85171360705802512, 0.84661297774222311, 0.85171360705802512, 0.52188666440447917)
(1, 0, 'logistic', 0.35086528673227013, 0.35086528673227013, 0.17382930522824894, 0.18271451800926225, 0.35086528673227013, 0.33364661654135341, 0.35086528673227013, 1.5765184933831013)
(1, 0, 'tanh', 0.67356633864947402, 0.67356633864947402, 0.64417638085844375, 0.64522985254869603, 0.67356633864947402, 0.66865436819348034, 0.67356633864947402, 3.4346793349168645)
(1, 0, 'relu', 0.66847641669494406, 0.66847641669494406, 0.55998742490125075, 0.58904567571100896, 0.66847641669494406, 0.63909646825822197, 0.66847641669494406, 0.76925687139463861)
(1, 1, 'identity', 0.81540549711571086, 0.81540549711571086, 0.80868229054210439, 0.81553543788039606, 0.81540549711571086, 0.80761392311438629, 0.81540549711571086, 0.65727858839497799)
(1, 1, 'logistic', 0.35052595860196811, 0.35052595860196811, 0.17319807380157318, 0.18203463976425915, 0.35052595860196811, 0.33333333333333331, 0.35052595860196811, 1.5775364777740075)
(1, 1, 'tanh', 0.65049202578893794, 0.65049202578893794, 0.54051484354460333, 0.56901786983996316, 0.65049202578893794, 0.619614846689024, 0.65049202578893794, 0.81438751272480492)
(1, 1, 'relu', 0.5439429928741093, 0.5439429928741093, 0.47500354064505174, 0.45829270633315478, 0.5439429928741093, 0.55210182649284123, 0.5439429928741093, 1.2395656599932134)
(1, 2, 'identity', 0.81812012215812691, 0.81812012215812691, 0.81575836165502713, 0.81959329173416096, 0.81812012215812691, 0.81229370470419493, 0.81812012215812691, 0.29962673905666781)
(1, 2, 'logistic', 0.35052595860196811, 0.35052595860196811, 0.17320391435895566, 0.18203713502494454, 0.35052595860196811, 0.33333333333333331, 0.35052595860196811, 1.5758398371224975)
(1, 2, 'tanh', 0.3512046148625721, 0.3512046148625721, 0.1745587459495902, 0.18351350803929764, 0.3512046148625721, 0.3339598997493734, 0.3512046148625721, 1.5809297590770275)
(1, 2, 'relu', 0.18221920597217509, 0.18221920597217509, 0.05137772675086108, 0.056172051439183711, 0.18221920597217509, 0.16666666666666666, 0.18221920597217509, 8.8944689514760782)
(1, 3, 'identity', 0.84289107567017307, 0.84289107567017307, 0.83290588412522348, 0.84181549847089854, 0.84289107567017307, 0.83374061728570859, 0.84289107567017307, 0.37393959959280626)
(1, 3, 'logistic', 0.35052595860196811, 0.35052595860196811, 0.17316318914991471, 0.18199260953341759, 0.35052595860196811, 0.33333333333333331, 0.35052595860196811, 1.5768578215134035)
